zip,state_id,state_name
29056,SC,South Carolina
29058,SC,South Carolina
29059,SC,South Carolina
29061,SC,South Carolina
29062,SC,South Carolina
29063,SC,South Carolina
29065,SC,South Carolina
29067,SC,South Carolina
29069,SC,South Carolina
29070,SC,South Carolina
29072,SC,South Carolina
29073,SC,South Carolina
29074,SC,South Carolina
29075,SC,South Carolina
29078,SC,South Carolina
29079,SC,South Carolina
29080,SC,South Carolina
29081,SC,South Carolina
29082,SC,South Carolina
29101,SC,South Carolina
29102,SC,South Carolina
29104,SC,South Carolina
29105,SC,South Carolina
29107,SC,South Carolina
29108,SC,South Carolina
29111,SC,South Carolina
29112,SC,South Carolina
29113,SC,South Carolina
29114,SC,South Carolina
29115,SC,South Carolina
29117,SC,South Carolina
29118,SC,South Carolina
29122,SC,South Carolina
29123,SC,South Carolina
29125,SC,South Carolina
29126,SC,South Carolina
29127,SC,South Carolina
29128,SC,South Carolina
29129,SC,South Carolina
29130,SC,South Carolina
29133,SC,South Carolina
29135,SC,South Carolina
29137,SC,South Carolina
29138,SC,South Carolina
29142,SC,South Carolina
29145,SC,South Carolina
29146,SC,South Carolina
29147,SC,South Carolina
29148,SC,South Carolina
29150,SC,South Carolina
29152,SC,South Carolina
29153,SC,South Carolina
29154,SC,South Carolina
29160,SC,South Carolina
29161,SC,South Carolina
29162,SC,South Carolina
29163,SC,South Carolina
29164,SC,South Carolina
29166,SC,South Carolina
29168,SC,South Carolina
29169,SC,South Carolina
29170,SC,South Carolina
29172,SC,South Carolina
29175,SC,South Carolina
29178,SC,South Carolina
29180,SC,South Carolina
29201,SC,South Carolina
29202,SC,South Carolina
29203,SC,South Carolina
29204,SC,South Carolina
29205,SC,South Carolina
29206,SC,South Carolina
29207,SC,South Carolina
29208,SC,South Carolina
29209,SC,South Carolina
29210,SC,South Carolina
29212,SC,South Carolina
29223,SC,South Carolina
29225,SC,South Carolina
29229,SC,South Carolina
29301,SC,South Carolina
29302,SC,South Carolina
29303,SC,South Carolina
29306,SC,South Carolina
29307,SC,South Carolina
29316,SC,South Carolina
29320,SC,South Carolina
29321,SC,South Carolina
29322,SC,South Carolina
29323,SC,South Carolina
29324,SC,South Carolina
29325,SC,South Carolina
29329,SC,South Carolina
29330,SC,South Carolina
29331,SC,South Carolina
29332,SC,South Carolina
29333,SC,South Carolina
29334,SC,South Carolina
29335,SC,South Carolina
29338,SC,South Carolina
29340,SC,South Carolina
29341,SC,South Carolina
29346,SC,South Carolina
29349,SC,South Carolina
29351,SC,South Carolina
29353,SC,South Carolina
29355,SC,South Carolina
29356,SC,South Carolina
29360,SC,South Carolina
29364,SC,South Carolina
29365,SC,South Carolina
29368,SC,South Carolina
29369,SC,South Carolina
29370,SC,South Carolina
29372,SC,South Carolina
29373,SC,South Carolina
29374,SC,South Carolina
29375,SC,South Carolina
29376,SC,South Carolina
29377,SC,South Carolina
29378,SC,South Carolina
29379,SC,South Carolina
29384,SC,South Carolina
29385,SC,South Carolina
29388,SC,South Carolina
29401,SC,South Carolina
29403,SC,South Carolina
29404,SC,South Carolina
29405,SC,South Carolina
29406,SC,South Carolina
29407,SC,South Carolina
29409,SC,South Carolina
29410,SC,South Carolina
29412,SC,South Carolina
29414,SC,South Carolina
29418,SC,South Carolina
29420,SC,South Carolina
29423,SC,South Carolina
29424,SC,South Carolina
29426,SC,South Carolina
29429,SC,South Carolina
29431,SC,South Carolina
29432,SC,South Carolina
29434,SC,South Carolina
29435,SC,South Carolina
29436,SC,South Carolina
29437,SC,South Carolina
29438,SC,South Carolina
29439,SC,South Carolina
29440,SC,South Carolina
29445,SC,South Carolina
29446,SC,South Carolina
29448,SC,South Carolina
29449,SC,South Carolina
29450,SC,South Carolina
29451,SC,South Carolina
29452,SC,South Carolina
29453,SC,South Carolina
29455,SC,South Carolina
29456,SC,South Carolina
29458,SC,South Carolina
29461,SC,South Carolina
29464,SC,South Carolina
29466,SC,South Carolina
29468,SC,South Carolina
29469,SC,South Carolina
29470,SC,South Carolina
29471,SC,South Carolina
29472,SC,South Carolina
29474,SC,South Carolina
29475,SC,South Carolina
29477,SC,South Carolina
29479,SC,South Carolina
29481,SC,South Carolina
29482,SC,South Carolina
29483,SC,South Carolina
29485,SC,South Carolina
29487,SC,South Carolina
29488,SC,South Carolina
29492,SC,South Carolina
29493,SC,South Carolina
29501,SC,South Carolina
29505,SC,South Carolina
29506,SC,South Carolina
29510,SC,South Carolina
29511,SC,South Carolina
29512,SC,South Carolina
29516,SC,South Carolina
29518,SC,South Carolina
29519,SC,South Carolina
29520,SC,South Carolina
29525,SC,South Carolina
29526,SC,South Carolina
29527,SC,South Carolina
29530,SC,South Carolina
29532,SC,South Carolina
29536,SC,South Carolina
29540,SC,South Carolina
29541,SC,South Carolina
29543,SC,South Carolina
29544,SC,South Carolina
29545,SC,South Carolina
29546,SC,South Carolina
29547,SC,South Carolina
29550,SC,South Carolina
29554,SC,South Carolina
29555,SC,South Carolina
29556,SC,South Carolina
29560,SC,South Carolina
29563,SC,South Carolina
29564,SC,South Carolina
29565,SC,South Carolina
29566,SC,South Carolina
29567,SC,South Carolina
29568,SC,South Carolina
29569,SC,South Carolina
29570,SC,South Carolina
29571,SC,South Carolina
29572,SC,South Carolina
29574,SC,South Carolina
29575,SC,South Carolina
29576,SC,South Carolina
29577,SC,South Carolina
29579,SC,South Carolina
29580,SC,South Carolina
29581,SC,South Carolina
29582,SC,South Carolina
29583,SC,South Carolina
29584,SC,South Carolina
29585,SC,South Carolina
29588,SC,South Carolina
29590,SC,South Carolina
29591,SC,South Carolina
29592,SC,South Carolina
29593,SC,South Carolina
29594,SC,South Carolina
29596,SC,South Carolina
29601,SC,South Carolina
29605,SC,South Carolina
29607,SC,South Carolina
29609,SC,South Carolina
29611,SC,South Carolina
29613,SC,South Carolina
29614,SC,South Carolina
29615,SC,South Carolina
29617,SC,South Carolina
29620,SC,South Carolina
29621,SC,South Carolina
29624,SC,South Carolina
29625,SC,South Carolina
29626,SC,South Carolina
29627,SC,South Carolina
29628,SC,South Carolina
29630,SC,South Carolina
29631,SC,South Carolina
29634,SC,South Carolina
29635,SC,South Carolina
29638,SC,South Carolina
29639,SC,South Carolina
29640,SC,South Carolina
29642,SC,South Carolina
29643,SC,South Carolina
29644,SC,South Carolina
29645,SC,South Carolina
29646,SC,South Carolina
29649,SC,South Carolina
29650,SC,South Carolina
29651,SC,South Carolina
29653,SC,South Carolina
29654,SC,South Carolina
29655,SC,South Carolina
29657,SC,South Carolina
29658,SC,South Carolina
29659,SC,South Carolina
29661,SC,South Carolina
29662,SC,South Carolina
29664,SC,South Carolina
29665,SC,South Carolina
29666,SC,South Carolina
29667,SC,South Carolina
29669,SC,South Carolina
29670,SC,South Carolina
29671,SC,South Carolina
29672,SC,South Carolina
29673,SC,South Carolina
29676,SC,South Carolina
29678,SC,South Carolina
29680,SC,South Carolina
29681,SC,South Carolina
29682,SC,South Carolina
29683,SC,South Carolina
29684,SC,South Carolina
29685,SC,South Carolina
29686,SC,South Carolina
29687,SC,South Carolina
29689,SC,South Carolina
29690,SC,South Carolina
29691,SC,South Carolina
29692,SC,South Carolina
29693,SC,South Carolina
29696,SC,South Carolina
29697,SC,South Carolina
29702,SC,South Carolina
29704,SC,South Carolina
29706,SC,South Carolina
29707,SC,South Carolina
29708,SC,South Carolina
29709,SC,South Carolina
29710,SC,South Carolina
29712,SC,South Carolina
29714,SC,South Carolina
29715,SC,South Carolina
29717,SC,South Carolina
29718,SC,South Carolina
29720,SC,South Carolina
29724,SC,South Carolina
29726,SC,South Carolina
29727,SC,South Carolina
29728,SC,South Carolina
29729,SC,South Carolina
29730,SC,South Carolina
29732,SC,South Carolina
29733,SC,South Carolina
29741,SC,South Carolina
29742,SC,South Carolina
29743,SC,South Carolina
29745,SC,South Carolina
29801,SC,South Carolina
29803,SC,South Carolina
29805,SC,South Carolina
29809,SC,South Carolina
29810,SC,South Carolina
29812,SC,South Carolina
29816,SC,South Carolina
29817,SC,South Carolina
29819,SC,South Carolina
29821,SC,South Carolina
29824,SC,South Carolina
29826,SC,South Carolina
29827,SC,South Carolina
29828,SC,South Carolina
29829,SC,South Carolina
29831,SC,South Carolina
29832,SC,South Carolina
29834,SC,South Carolina
29835,SC,South Carolina
29836,SC,South Carolina
29838,SC,South Carolina
29840,SC,South Carolina
29841,SC,South Carolina
29842,SC,South Carolina
29843,SC,South Carolina
29844,SC,South Carolina
29845,SC,South Carolina
29847,SC,South Carolina
29848,SC,South Carolina
29849,SC,South Carolina
29850,SC,South Carolina
29851,SC,South Carolina
29853,SC,South Carolina
29856,SC,South Carolina
29860,SC,South Carolina
29899,SC,South Carolina
29902,SC,South Carolina
29904,SC,South Carolina
29905,SC,South Carolina
29906,SC,South Carolina
29907,SC,South Carolina
29909,SC,South Carolina
29910,SC,South Carolina
29911,SC,South Carolina
29912,SC,South Carolina
29915,SC,South Carolina
29916,SC,South Carolina
29918,SC,South Carolina
29920,SC,South Carolina
29921,SC,South Carolina
29922,SC,South Carolina
29923,SC,South Carolina
29924,SC,South Carolina
29926,SC,South Carolina
29927,SC,South Carolina
29928,SC,South Carolina
29929,SC,South Carolina
29932,SC,South Carolina
29934,SC,South Carolina
29935,SC,South Carolina
29936,SC,South Carolina
29939,SC,South Carolina
29940,SC,South Carolina
29941,SC,South Carolina
29943,SC,South Carolina
29944,SC,South Carolina
29945,SC,South Carolina
30002,GA,Georgia
30004,GA,Georgia
30005,GA,Georgia
30008,GA,Georgia
30009,GA,Georgia
30011,GA,Georgia
30012,GA,Georgia
30013,GA,Georgia
30014,GA,Georgia
30016,GA,Georgia
30017,GA,Georgia
30019,GA,Georgia
30021,GA,Georgia
30022,GA,Georgia
30024,GA,Georgia
30025,GA,Georgia
30028,GA,Georgia
30030,GA,Georgia
30032,GA,Georgia
30033,GA,Georgia
30034,GA,Georgia
30035,GA,Georgia
30038,GA,Georgia
30039,GA,Georgia
30040,GA,Georgia
30041,GA,Georgia
30043,GA,Georgia
30044,GA,Georgia
30045,GA,Georgia
30046,GA,Georgia
30047,GA,Georgia
30052,GA,Georgia
30054,GA,Georgia
30055,GA,Georgia
30056,GA,Georgia
30058,GA,Georgia
30060,GA,Georgia
30062,GA,Georgia
30064,GA,Georgia
30066,GA,Georgia
30067,GA,Georgia
30068,GA,Georgia
30070,GA,Georgia
30071,GA,Georgia
30072,GA,Georgia
30075,GA,Georgia
30076,GA,Georgia
30078,GA,Georgia
30079,GA,Georgia
30080,GA,Georgia
30082,GA,Georgia
30083,GA,Georgia
30084,GA,Georgia
30087,GA,Georgia
30088,GA,Georgia
30092,GA,Georgia
30093,GA,Georgia
30094,GA,Georgia
30096,GA,Georgia
30097,GA,Georgia
30101,GA,Georgia
30102,GA,Georgia
30103,GA,Georgia
30104,GA,Georgia
30105,GA,Georgia
30106,GA,Georgia
30107,GA,Georgia
30108,GA,Georgia
30110,GA,Georgia
30113,GA,Georgia
30114,GA,Georgia
30115,GA,Georgia
30116,GA,Georgia
30117,GA,Georgia
30118,GA,Georgia
30120,GA,Georgia
30121,GA,Georgia
30122,GA,Georgia
30124,GA,Georgia
30125,GA,Georgia
30126,GA,Georgia
30127,GA,Georgia
30132,GA,Georgia
30134,GA,Georgia
30135,GA,Georgia
30137,GA,Georgia
30139,GA,Georgia
30141,GA,Georgia
30143,GA,Georgia
30144,GA,Georgia
30145,GA,Georgia
30147,GA,Georgia
30148,GA,Georgia
30149,GA,Georgia
30152,GA,Georgia
30153,GA,Georgia
30157,GA,Georgia
30161,GA,Georgia
30164,GA,Georgia
30165,GA,Georgia
30168,GA,Georgia
30170,GA,Georgia
30171,GA,Georgia
30173,GA,Georgia
30175,GA,Georgia
30176,GA,Georgia
30177,GA,Georgia
30178,GA,Georgia
30179,GA,Georgia
30180,GA,Georgia
30182,GA,Georgia
30183,GA,Georgia
30184,GA,Georgia
30185,GA,Georgia
30187,GA,Georgia
30188,GA,Georgia
30189,GA,Georgia
30204,GA,Georgia
30205,GA,Georgia
30206,GA,Georgia
30213,GA,Georgia
30214,GA,Georgia
30215,GA,Georgia
30216,GA,Georgia
30217,GA,Georgia
30218,GA,Georgia
30220,GA,Georgia
30222,GA,Georgia
30223,GA,Georgia
30224,GA,Georgia
30228,GA,Georgia
30230,GA,Georgia
30233,GA,Georgia
30234,GA,Georgia
30236,GA,Georgia
30238,GA,Georgia
30240,GA,Georgia
30241,GA,Georgia
30248,GA,Georgia
30250,GA,Georgia
30251,GA,Georgia
30252,GA,Georgia
30253,GA,Georgia
30256,GA,Georgia
30257,GA,Georgia
30258,GA,Georgia
30259,GA,Georgia
30260,GA,Georgia
30263,GA,Georgia
30265,GA,Georgia
30268,GA,Georgia
30269,GA,Georgia
30273,GA,Georgia
30274,GA,Georgia
30275,GA,Georgia
30276,GA,Georgia
30277,GA,Georgia
30281,GA,Georgia
30284,GA,Georgia
30285,GA,Georgia
30286,GA,Georgia
30288,GA,Georgia
30289,GA,Georgia
30290,GA,Georgia
30291,GA,Georgia
30292,GA,Georgia
30293,GA,Georgia
30294,GA,Georgia
30295,GA,Georgia
30296,GA,Georgia
30297,GA,Georgia
30303,GA,Georgia
30305,GA,Georgia
30306,GA,Georgia
30307,GA,Georgia
30308,GA,Georgia
30309,GA,Georgia
30310,GA,Georgia
30311,GA,Georgia
30312,GA,Georgia
30313,GA,Georgia
30314,GA,Georgia
30315,GA,Georgia
30316,GA,Georgia
30317,GA,Georgia
30318,GA,Georgia
30319,GA,Georgia
30322,GA,Georgia
30324,GA,Georgia
30326,GA,Georgia
30327,GA,Georgia
30328,GA,Georgia
30329,GA,Georgia
30331,GA,Georgia
30332,GA,Georgia
30334,GA,Georgia
30336,GA,Georgia
30337,GA,Georgia
30338,GA,Georgia
30339,GA,Georgia
30340,GA,Georgia
30341,GA,Georgia
30342,GA,Georgia
30344,GA,Georgia
30345,GA,Georgia
30346,GA,Georgia
30349,GA,Georgia
30350,GA,Georgia
30354,GA,Georgia
30360,GA,Georgia
30363,GA,Georgia
30401,GA,Georgia
30410,GA,Georgia
30411,GA,Georgia
30412,GA,Georgia
30413,GA,Georgia
30415,GA,Georgia
30417,GA,Georgia
30420,GA,Georgia
30421,GA,Georgia
30423,GA,Georgia
30425,GA,Georgia
30426,GA,Georgia
30427,GA,Georgia
30428,GA,Georgia
30429,GA,Georgia
30434,GA,Georgia
30436,GA,Georgia
30438,GA,Georgia
30439,GA,Georgia
30441,GA,Georgia
30442,GA,Georgia
30445,GA,Georgia
30446,GA,Georgia
30448,GA,Georgia
30449,GA,Georgia
30450,GA,Georgia
30451,GA,Georgia
30452,GA,Georgia
30453,GA,Georgia
30454,GA,Georgia
30455,GA,Georgia
30456,GA,Georgia
30457,GA,Georgia
30458,GA,Georgia
30460,GA,Georgia
30461,GA,Georgia
30464,GA,Georgia
30467,GA,Georgia
30470,GA,Georgia
30471,GA,Georgia
30473,GA,Georgia
30474,GA,Georgia
30475,GA,Georgia
30477,GA,Georgia
30501,GA,Georgia
30504,GA,Georgia
30506,GA,Georgia
30507,GA,Georgia
30510,GA,Georgia
30511,GA,Georgia
30512,GA,Georgia
30513,GA,Georgia
30516,GA,Georgia
30517,GA,Georgia
30518,GA,Georgia
30519,GA,Georgia
30520,GA,Georgia
30521,GA,Georgia
30522,GA,Georgia
30523,GA,Georgia
30525,GA,Georgia
30527,GA,Georgia
30528,GA,Georgia
30529,GA,Georgia
30530,GA,Georgia
30531,GA,Georgia
30533,GA,Georgia
30534,GA,Georgia
30535,GA,Georgia
30536,GA,Georgia
30537,GA,Georgia
30538,GA,Georgia
30540,GA,Georgia
30541,GA,Georgia
30542,GA,Georgia
30543,GA,Georgia
30545,GA,Georgia
30546,GA,Georgia
30547,GA,Georgia
30548,GA,Georgia
30549,GA,Georgia
30552,GA,Georgia
30553,GA,Georgia
30554,GA,Georgia
30555,GA,Georgia
30557,GA,Georgia
30558,GA,Georgia
30559,GA,Georgia
30560,GA,Georgia
30562,GA,Georgia
30563,GA,Georgia
30564,GA,Georgia
30565,GA,Georgia
30566,GA,Georgia
30567,GA,Georgia
30568,GA,Georgia
30571,GA,Georgia
30572,GA,Georgia
30573,GA,Georgia
30575,GA,Georgia
30576,GA,Georgia
30577,GA,Georgia
30581,GA,Georgia
30582,GA,Georgia
30601,GA,Georgia
30602,GA,Georgia
30605,GA,Georgia
30606,GA,Georgia
30607,GA,Georgia
30609,GA,Georgia
30619,GA,Georgia
30620,GA,Georgia
30621,GA,Georgia
30622,GA,Georgia
30623,GA,Georgia
30624,GA,Georgia
30625,GA,Georgia
30627,GA,Georgia
30628,GA,Georgia
30629,GA,Georgia
30630,GA,Georgia
30631,GA,Georgia
30633,GA,Georgia
30634,GA,Georgia
30635,GA,Georgia
30641,GA,Georgia
30642,GA,Georgia
30643,GA,Georgia
30646,GA,Georgia
30648,GA,Georgia
30650,GA,Georgia
30655,GA,Georgia
30656,GA,Georgia
30660,GA,Georgia
30662,GA,Georgia
30663,GA,Georgia
30664,GA,Georgia
30665,GA,Georgia
30666,GA,Georgia
30667,GA,Georgia
30668,GA,Georgia
30669,GA,Georgia
30673,GA,Georgia
30677,GA,Georgia
30678,GA,Georgia
30680,GA,Georgia
30683,GA,Georgia
30701,GA,Georgia
30705,GA,Georgia
30707,GA,Georgia
30708,GA,Georgia
30710,GA,Georgia
30711,GA,Georgia
30720,GA,Georgia
30721,GA,Georgia
30725,GA,Georgia
30726,GA,Georgia
30728,GA,Georgia
30730,GA,Georgia
30731,GA,Georgia
30733,GA,Georgia
30734,GA,Georgia
30735,GA,Georgia
30736,GA,Georgia
30738,GA,Georgia
30739,GA,Georgia
30740,GA,Georgia
30741,GA,Georgia
30742,GA,Georgia
30746,GA,Georgia
30747,GA,Georgia
30750,GA,Georgia
30751,GA,Georgia
30752,GA,Georgia
30753,GA,Georgia
30755,GA,Georgia
30756,GA,Georgia
30757,GA,Georgia
30802,GA,Georgia
30803,GA,Georgia
30805,GA,Georgia
30807,GA,Georgia
30808,GA,Georgia
30809,GA,Georgia
30810,GA,Georgia
30812,GA,Georgia
30813,GA,Georgia
30814,GA,Georgia
30815,GA,Georgia
30816,GA,Georgia
30817,GA,Georgia
30818,GA,Georgia
30820,GA,Georgia
30821,GA,Georgia
30822,GA,Georgia
30823,GA,Georgia
30824,GA,Georgia
30828,GA,Georgia
30830,GA,Georgia
30833,GA,Georgia
30901,GA,Georgia
30903,GA,Georgia
30904,GA,Georgia
30905,GA,Georgia
30906,GA,Georgia
30907,GA,Georgia
30909,GA,Georgia
30912,GA,Georgia
31001,GA,Georgia
31002,GA,Georgia
31003,GA,Georgia
31005,GA,Georgia
31006,GA,Georgia
31007,GA,Georgia
31008,GA,Georgia
31009,GA,Georgia
31011,GA,Georgia
31012,GA,Georgia
31014,GA,Georgia
31015,GA,Georgia
31016,GA,Georgia
31017,GA,Georgia
31018,GA,Georgia
31019,GA,Georgia
31020,GA,Georgia
31021,GA,Georgia
31022,GA,Georgia
31023,GA,Georgia
31024,GA,Georgia
31025,GA,Georgia
31027,GA,Georgia
31028,GA,Georgia
31029,GA,Georgia
31030,GA,Georgia
31031,GA,Georgia
31032,GA,Georgia
31033,GA,Georgia
31035,GA,Georgia
31036,GA,Georgia
31037,GA,Georgia
31038,GA,Georgia
31039,GA,Georgia
31041,GA,Georgia
31042,GA,Georgia
31044,GA,Georgia
31045,GA,Georgia
31046,GA,Georgia
31047,GA,Georgia
31049,GA,Georgia
31050,GA,Georgia
31051,GA,Georgia
31052,GA,Georgia
31054,GA,Georgia
31055,GA,Georgia
31057,GA,Georgia
31058,GA,Georgia
31060,GA,Georgia
31061,GA,Georgia
31062,GA,Georgia
31063,GA,Georgia
31064,GA,Georgia
31065,GA,Georgia
31066,GA,Georgia
31067,GA,Georgia
31068,GA,Georgia
31069,GA,Georgia
31070,GA,Georgia
31071,GA,Georgia
31072,GA,Georgia
31075,GA,Georgia
31076,GA,Georgia
31077,GA,Georgia
31078,GA,Georgia
31079,GA,Georgia
31081,GA,Georgia
31082,GA,Georgia
31083,GA,Georgia
31084,GA,Georgia
31085,GA,Georgia
31087,GA,Georgia
31088,GA,Georgia
31089,GA,Georgia
31090,GA,Georgia
31091,GA,Georgia
31092,GA,Georgia
31093,GA,Georgia
31094,GA,Georgia
31096,GA,Georgia
31097,GA,Georgia
31098,GA,Georgia
31201,GA,Georgia
31204,GA,Georgia
31206,GA,Georgia
31207,GA,Georgia
31210,GA,Georgia
31211,GA,Georgia
31213,GA,Georgia
31216,GA,Georgia
31217,GA,Georgia
31220,GA,Georgia
31301,GA,Georgia
31302,GA,Georgia
31303,GA,Georgia
31304,GA,Georgia
31305,GA,Georgia
31307,GA,Georgia
31308,GA,Georgia
31309,GA,Georgia
31312,GA,Georgia
31313,GA,Georgia
31314,GA,Georgia
31315,GA,Georgia
31316,GA,Georgia
31318,GA,Georgia
31320,GA,Georgia
31321,GA,Georgia
31322,GA,Georgia
31323,GA,Georgia
31324,GA,Georgia
31326,GA,Georgia
31327,GA,Georgia
31328,GA,Georgia
31329,GA,Georgia
31331,GA,Georgia
31401,GA,Georgia
31404,GA,Georgia
31405,GA,Georgia
31406,GA,Georgia
31407,GA,Georgia
31408,GA,Georgia
31409,GA,Georgia
31410,GA,Georgia
31411,GA,Georgia
31415,GA,Georgia
31419,GA,Georgia
31501,GA,Georgia
31503,GA,Georgia
31510,GA,Georgia
31512,GA,Georgia
31513,GA,Georgia
31516,GA,Georgia
31518,GA,Georgia
31519,GA,Georgia
31520,GA,Georgia
31522,GA,Georgia
31523,GA,Georgia
31524,GA,Georgia
31525,GA,Georgia
31527,GA,Georgia
31532,GA,Georgia
31533,GA,Georgia
31535,GA,Georgia
31537,GA,Georgia
31539,GA,Georgia
31542,GA,Georgia
31543,GA,Georgia
31544,GA,Georgia
31545,GA,Georgia
31546,GA,Georgia
31547,GA,Georgia
31548,GA,Georgia
31549,GA,Georgia
31550,GA,Georgia
31551,GA,Georgia
31552,GA,Georgia
31553,GA,Georgia
31554,GA,Georgia
31555,GA,Georgia
31556,GA,Georgia
31557,GA,Georgia
31558,GA,Georgia
31560,GA,Georgia
31561,GA,Georgia
31562,GA,Georgia
31563,GA,Georgia
31565,GA,Georgia
31566,GA,Georgia
31567,GA,Georgia
31568,GA,Georgia
31569,GA,Georgia
31601,GA,Georgia
31602,GA,Georgia
31605,GA,Georgia
31606,GA,Georgia
31620,GA,Georgia
31622,GA,Georgia
31623,GA,Georgia
31624,GA,Georgia
31625,GA,Georgia
31626,GA,Georgia
31627,GA,Georgia
31629,GA,Georgia
31630,GA,Georgia
31631,GA,Georgia
31632,GA,Georgia
31634,GA,Georgia
31635,GA,Georgia
31636,GA,Georgia
31637,GA,Georgia
31638,GA,Georgia
31639,GA,Georgia
31641,GA,Georgia
31642,GA,Georgia
31643,GA,Georgia
31645,GA,Georgia
31647,GA,Georgia
31648,GA,Georgia
31649,GA,Georgia
31650,GA,Georgia
31698,GA,Georgia
31699,GA,Georgia
31701,GA,Georgia
31705,GA,Georgia
31707,GA,Georgia
31709,GA,Georgia
31711,GA,Georgia
31712,GA,Georgia
31714,GA,Georgia
31716,GA,Georgia
31719,GA,Georgia
31720,GA,Georgia
31721,GA,Georgia
31722,GA,Georgia
31730,GA,Georgia
31733,GA,Georgia
31735,GA,Georgia
31738,GA,Georgia
31743,GA,Georgia
31744,GA,Georgia
31747,GA,Georgia
31749,GA,Georgia
31750,GA,Georgia
31756,GA,Georgia
31757,GA,Georgia
31763,GA,Georgia
31764,GA,Georgia
31765,GA,Georgia
31768,GA,Georgia
31771,GA,Georgia
31772,GA,Georgia
31773,GA,Georgia
31774,GA,Georgia
31775,GA,Georgia
31778,GA,Georgia
31779,GA,Georgia
31780,GA,Georgia
31781,GA,Georgia
31783,GA,Georgia
31784,GA,Georgia
31787,GA,Georgia
31788,GA,Georgia
31789,GA,Georgia
31790,GA,Georgia
31791,GA,Georgia
31792,GA,Georgia
31793,GA,Georgia
31794,GA,Georgia
31795,GA,Georgia
31796,GA,Georgia
31798,GA,Georgia
31801,GA,Georgia
31803,GA,Georgia
31804,GA,Georgia
31805,GA,Georgia
31806,GA,Georgia
31807,GA,Georgia
31808,GA,Georgia
31810,GA,Georgia
31811,GA,Georgia
31812,GA,Georgia
31814,GA,Georgia
31815,GA,Georgia
31816,GA,Georgia
31820,GA,Georgia
31821,GA,Georgia
31822,GA,Georgia
31823,GA,Georgia
31824,GA,Georgia
31825,GA,Georgia
31826,GA,Georgia
31827,GA,Georgia
31829,GA,Georgia
31830,GA,Georgia
31831,GA,Georgia
31832,GA,Georgia
31833,GA,Georgia
31836,GA,Georgia
31901,GA,Georgia
31903,GA,Georgia
31904,GA,Georgia
31905,GA,Georgia
31906,GA,Georgia
31907,GA,Georgia
31909,GA,Georgia
32003,FL,Florida
32008,FL,Florida
32009,FL,Florida
32011,FL,Florida
32024,FL,Florida
32025,FL,Florida
32026,FL,Florida
32033,FL,Florida
32034,FL,Florida
32038,FL,Florida
32040,FL,Florida
32043,FL,Florida
32044,FL,Florida
32046,FL,Florida
32052,FL,Florida
32053,FL,Florida
32054,FL,Florida
32055,FL,Florida
32058,FL,Florida
32059,FL,Florida
32060,FL,Florida
32061,FL,Florida
32062,FL,Florida
32063,FL,Florida
32064,FL,Florida
32065,FL,Florida
32066,FL,Florida
32068,FL,Florida
32071,FL,Florida
32072,FL,Florida
32073,FL,Florida
32079,FL,Florida
32080,FL,Florida
32081,FL,Florida
32082,FL,Florida
32083,FL,Florida
32084,FL,Florida
32086,FL,Florida
32087,FL,Florida
32091,FL,Florida
32092,FL,Florida
32094,FL,Florida
32095,FL,Florida
32096,FL,Florida
32097,FL,Florida
32102,FL,Florida
32110,FL,Florida
32112,FL,Florida
32113,FL,Florida
32114,FL,Florida
32117,FL,Florida
32118,FL,Florida
32119,FL,Florida
32124,FL,Florida
32127,FL,Florida
32128,FL,Florida
32129,FL,Florida
32130,FL,Florida
32131,FL,Florida
32132,FL,Florida
32133,FL,Florida
32134,FL,Florida
32136,FL,Florida
32137,FL,Florida
32139,FL,Florida
32140,FL,Florida
32141,FL,Florida
32145,FL,Florida
32147,FL,Florida
32148,FL,Florida
32157,FL,Florida
32159,FL,Florida
32162,FL,Florida
32164,FL,Florida
32168,FL,Florida
32169,FL,Florida
32174,FL,Florida
32176,FL,Florida
32177,FL,Florida
32179,FL,Florida
32180,FL,Florida
32181,FL,Florida
32187,FL,Florida
32189,FL,Florida
32190,FL,Florida
32193,FL,Florida
32195,FL,Florida
32202,FL,Florida
32204,FL,Florida
32205,FL,Florida
32206,FL,Florida
32207,FL,Florida
32208,FL,Florida
32209,FL,Florida
32210,FL,Florida
32211,FL,Florida
32212,FL,Florida
32216,FL,Florida
32217,FL,Florida
32218,FL,Florida
32219,FL,Florida
32220,FL,Florida
32221,FL,Florida
32222,FL,Florida
32223,FL,Florida
32224,FL,Florida
32225,FL,Florida
32226,FL,Florida
32227,FL,Florida
32228,FL,Florida
32233,FL,Florida
32234,FL,Florida
32244,FL,Florida
32246,FL,Florida
32250,FL,Florida
32254,FL,Florida
32256,FL,Florida
32257,FL,Florida
32258,FL,Florida
32259,FL,Florida
32266,FL,Florida
32277,FL,Florida
32301,FL,Florida
32303,FL,Florida
32304,FL,Florida
32305,FL,Florida
32308,FL,Florida
32309,FL,Florida
32310,FL,Florida
32311,FL,Florida
32312,FL,Florida
32317,FL,Florida
32320,FL,Florida
32321,FL,Florida
32322,FL,Florida
32323,FL,Florida
32324,FL,Florida
32327,FL,Florida
32328,FL,Florida
32330,FL,Florida
32331,FL,Florida
32332,FL,Florida
32333,FL,Florida
32334,FL,Florida
32336,FL,Florida
32340,FL,Florida
32343,FL,Florida
32344,FL,Florida
32346,FL,Florida
32347,FL,Florida
